var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2001,柳江县,Liujiang Xian,450221,528541,491600,258700,187000,53940,21579,32361,869,42,1804,,191138,17315,18790,14620,,,27498,8369,2664,6535,9930,6725,122,1896,303454,102479,76396,144870,209508,93946,90654,0.21,11500,17300,,,,,,41403,79232,23189,83734,59794,1761,19001,3178,145766,141832,28,225145,60026,352720,36364,30191,84,511,7808,,,7808,7575,,7575,93168,43511,195323,28611,166727,16,13,5982,16177,5752,7697,5752,7697,2955,4531,7,3,4148,6254,,,24123,1819068,16664,2605,18581
2001,柳城县,Liucheng Xian,450222,406673,375700,213100,153300,43828,19686,24142,869,91,3069,,180481,15927,18610,15700,,,33042,9997,3347,7838,11860,2906,359,1766,314948,112895,86338,151998,222912,92036,73168,0.22,11700,16800,,,,,,50444,70466,16725,83822,61238,1535,17311,3738,117806,116894,243,213326,14230,349293,31646,27878,591,1033,9100,,,9100,8949,,8949,96522,41663,190691,30359,163429,54,86,5158,15975,3143,5007,3143,5007,2942,6188,1,1,7538,10511,155,274,26687,2036025,10361,3417,29615
2001,市辖区,Guilin Shi Shixia Qu,450301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,秀峰区,Guilin Shi Xiufeng Qu,450302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,叠彩区,Guilin Shi Diecai Qu,450303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,象山区,Guilin Shi Xiangshan Qu,450304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,七星区,Guilin Shi Qixing Qu,450305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,雁山区,Guilin Shi Yanshan Qu,450311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,阳朔县,Yangshuo Xian,450321,298300,273400,153800,102100,18419,11721,6698,44,765,955,,87873,4405,13630,10950,2400,1333,13829,5334,1217,3539,3739,1086,145,793,66874,52170,32635,4180,23119,,1780,0.76,11352,,,,,,940,23349,24901,8762,46439,33577,1376,9660,1826,59743,59596,14,139451,21985,243138,21249,19074,27,609,4478,,,4478,4106,,3984,51863,26457,118029,18778,103257,,,1965,5166,3079,4523,1833,3076,2364,4596,11,7,3504,6095,69,89,462,27955,7032,7771,76281
2001,临桂县,Lingui Xian,450322,450100,402100,231200,165500,35191,28362,6829,134,275,2085,,85256,5552,26720,24860,14133,4000,17779,8155,1809,4838,2977,1534,211,1067,238602,97204,60256,88534,171523,67079,72241,0.18,12785,16199,,,,,2530,25447,31439,14041,75892,42722,2448,26620,4102,58055,57873,28,230734,11629,473658,53051,37188,92,4306,10077,,,10077,8601,,9670,84005,48581,219356,39825,203589,,,1044,1523,4423,4743,3221,3759,3130,9388,2,7,975,1309,98,267,798,56316,17649,3081,197878
2001,灵川县,Lingchuan Xian,450323,350700,301800,180000,130500,23203,19274,3929,72,181,2430,,191632,16630,18380,16300,3500,2940,14991,7503,1257,3049,3182,6199,79,460,166135,65094,35785,65335,108847,57288,53895,0.19,12458,14898,,,,,2850,31961,35793,16292,81966,55764,7021,16415,2766,43943,43309,28,210676,18967,299971,30823,23114,12,4390,6637,,,6637,5198,,6368,69659,36304,181204,28114,159543,19,15,2040,7246,3719,6488,2406,4508,2075,7090,11,9,1401,2940,8,21,319,23649,19138,8258,51288
2001,全州县,Quanzhou Xian,450324,766400,692100,408900,274600,47795,35472,12323,47,287,1730,,194636,22194,37560,27830,11106,7606,28386,12691,3059,6692,5944,4883,35,820,503057,198281,121574,169837,345912,157145,147235,0.22,15358,21217,,,,,2140,65971,56338,29408,141337,98585,7214,28885,6653,133672,132331,39,491658,9372,725737,62750,56529,4,3635,16029,,,16029,13664,,15939,144313,77805,434057,58294,365914,1162,2605,3207,13220,9401,20519,5803,13535,5357,31085,110,80,14101,26605,86,82,312,16650,26117,23341,112561
2001,兴安县,Xing`an Xian,450325,370500,327600,194900,141700,22195,17057,5138,88,776,1270,,172764,15310,18990,16180,740,670,15666,6844,2020,3849,2953,1725,20,466,307687,96783,50302,149119,222834,84853,83497,0.26,12029,15954,,,,,3176,51457,59925,26749,78518,49640,7735,18216,2927,34209,32255,32,284179,12400,501660,41387,38324,10,1563,7046,,,7046,6670,,6953,71088,41384,220755,30277,179859,342,776,3593,17170,3510,7267,1753,4643,3270,14595,52,15,2188,4892,,,45,2257,10903,10261,120671
2001,永福县,Yongfu Xian,450326,267900,239400,132600,97600,22917,16502,6415,443,400,1223,,84086,6520,16240,12740,8333,2777,12665,5231,1495,2823,3116,2584,37,331,78161,64564,37484,4353,35804,42357,42917,1830,8699,10814,,,,,1017,36877,37556,14715,56216,39218,5354,10020,1624,63356,62017,11,156469,12954,221255,19508,17461,2,349,3913,,,3913,3220,,3899,62975,31967,152970,23337,126632,,,2493,7347,3064,7174,2192,5957,2850,11316,8,5,2385,3365,,,963,29690,13095,7415,30128
2001,灌阳县,Guanyang Xian,450327,270600,252100,144800,103800,15896,11138,4758,22,162,396,,124797,7773,12220,10400,5313,4940,9218,4310,1200,2086,1622,2129,19,439,120640,45779,22579,36943,74926,45714,36180,0.15,4835,11276,,,,,140,16075,18617,8437,40969,28642,3533,7575,1219,30139,29430,2,163121,4866,195107,16300,14955,4,897,2920,,,2920,2660,,2891,43630,27973,156235,19043,128468,1329,1939,1738,6198,2315,4104,1521,2905,3208,14797,7,11,2324,3990,35,77,37,1855,6662,8037,57246
2001,龙胜县,Longsheng Gezu Zizhixian,450328,166200,148500,84100,67300,13579,6757,6822,337,106,48,,55777,2105,7080,5920,,,3172,1339,221,335,1277,562,16,106,48184,21270,12885,19663,26149,22035,20097,0.14,7039,11958,,,,,325,8815,9937,5855,30861,20575,5447,4613,226,74525,73857,54,96657,23012,102532,9454,8429,39,219,545,,,545,322,,539,22182,13108,62181,6775,48245,,,2348,7931,1317,1677,1295,1632,2583,4141,3,2,353,736,,,,,6652,3429,25424
2001,资源县,Ziyuan Xian,450329,166100,152900,92300,53100,8277,7351,926,3,13,179,,49230,1363,7080,5030,5333,2000,3254,1873,296,295,790,447,8,82,45782,19416,11719,9116,27212,18570,21483,0.14,3955,9710,,,,,1114,7996,11499,7393,25170,17548,4693,2520,409,40641,39896,,64463,4742,52160,5115,4144,,286,973,,,973,777,,915,23204,10574,62015,6939,53161,,,843,2378,798,1787,505,1345,1799,4349,,,855,1788,8,8,,,5141,1479,10334
2001,平乐县,Pingle Xian,450330,426600,392300,210800,157300,19989,12901,7088,420,680,1751,,130100,3328,14170,9860,11266,800,21460,9092,1989,4825,5554,5733,25,799,90467,81352,59564,2465,21918,68549,79143,0.21,9187,12347,,,,,940,33058,45026,10391,102597,81433,5048,13411,2705,47838,47130,28,236099,11688,295023,26177,23138,119,2731,6567,,,6567,6326,,6528,67218,30270,167926,21034,141621,,,2659,10675,3727,7500,2932,6264,2839,8103,25,25,5719,12057,348,710,387,24434,18661,17798,183919
2001,荔浦县,Lipu Xian,450331,367200,326900,201500,144400,22237,14076,8161,373,322,1112,,88067,9211,16680,13180,6646,6646,13228,4992,1239,2783,4214,3531,26,449,294672,113983,55868,127620,208214,86458,75637,0.24,13618,16802,,,,,1823,48319,62430,32215,79384,55146,3097,19060,2081,42366,39949,26,314498,10799,471392,41260,35746,56,1508,5026,,,5026,4704,,5002,67064,30774,167425,19712,130126,1,2,2217,9060,4358,12149,3202,9312,4280,15574,9,7,1995,5619,134,263,1306,87754,14663,7591,80111
2001,恭城县,Gongcheng Yaozu Zizhixian,450332,278400,247200,132200,113400,18883,11832,7051,287,383,1037,,185215,7044,22750,8930,10933,7580,17536,7203,1724,3596,5013,1652,29,1112,135157,71450,59995,40222,88484,46673,40736,0.17,7499,11285,,,,,1169,20499,19401,8360,81262,65749,2332,11050,2131,70659,70385,16,195178,160,265048,23342,21192,18,1666,5178,,,5178,3969,,5141,59585,27889,132396,16330,102858,,,3693,11929,4822,6460,4247,5810,2953,11018,2,3,8239,14687,,,375,21193,8542,21398,300155
2001,市辖区,Wuzhou Shi Shixia Qu,450401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,万秀区,Wuzhou Shi Wanxiu Qu,450403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,蝶山区,Wuzhou Shi Dieshan Qu,450404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,市郊区,Wuzhou Shi Shijiao Qu,450411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,苍梧县,Cangwu Xian,450421,665101,627910,356500,251385,28985,24599,4386,19,80,2093,,245291,15096,22300,20870,3853,2697,18296,5989,2153,4270,5884,6730,98,310,268616,117172,60460,80797,170441,98175,101175,0.12,15055,18022,118760,,,,,61831,45427,14807,85935,40988,14682,26809,3456,48727,46548,180,366179,2326,359612,46106,29834,267,998,8222,,,8222,7690,,8056,67723,52069,353293,45697,338836,24,27,646,1707,2132,2978,1200,1808,3565,9235,,,2683,6267,2,6,12,565,8044,6247,23998
2001,藤县,Teng Xian,450422,921631,847700,437700,296500,32850,26832,6018,1,91,1898,,148246,14793,23312,18763,4000,3615,17763,6952,2661,4099,4051,3453,268,728,234018,143828,71147,34100,105043,128975,138213,0.17,9896,3910,9430,,,,,87147,106100,32274,144695,87090,13522,39472,4611,51942,48603,24,340985,710,510376,62756,47158,5,2234,10752,,,10752,9289,,10443,94725,51015,321683,44309,302697,118,319,897,2386,2570,4826,1161,2392,3069,11373,16,9,4024,9335,,,139,6895,22784,6952,32860
2001,蒙山县,Mengshan Xian,450423,196957,182321,115655,69140,9182,7813,1369,22,58,818,,60593,4266,6706,6635,1766,1060,5552,2159,826,1248,1319,1020,140,352,56293,36876,14674,7247,30989,25304,27053,0.16,10308,9951,,,,,,20255,24510,,51738,17930,3317,28644,1847,13741,12091,16,245501,74,280879,27266,22440,51,1345,4450,,,4450,4110,,4391,25221,13206,83540,10253,76973,2,5,580,1621,889,1418,878,1408,1473,3501,,,1008,1586,,,767,55799,4553,1854,5890
2001,岑溪市,Cenxi Shi,450481,773335,699600,399500,230900,21621,18164,3457,9,29,2007,,135989,10367,16479,12358,3779,1334,11976,4016,1553,1873,4534,5085,84,653,506908,134483,61651,265046,391334,115574,115618,0.18,15522,20891,19110,,, ,,90169,111939,35534,114063,59882,17599,32729,3853,25948,24879,6,323068,390,328198,57478,27174,12,639,9227,,,9227,8429,,9147,88140,52458,296945,34236,255403,1114,3060,1909,5305,8160,17650,6240,14363,5755,13141,,,5876,12927,71,171,21,1363,11428,7683,23314
2001,市辖区,Beihai Shi Shixia Qu,450501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,海城区,Beihai Shi Haicheng Qu,450502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,银海区,Beihai Shi Yinhai Qu,450503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,铁山港区,Beihai Shi Tieshangang Qu,450512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,合浦县,Hepu Xian,450521,923264,819500,467900,339500,55672,37770,17902,62,489,4454,17896,324304,30572,36573,27630,10380,3030,34908,13517,5733,9328,6330,5721,102,748,518903,308570,116391,85395,325222,193679,202351,0.27,16526,33568,78202,,20900,67994,682,135825,187951,65106,205871,76448,2388,50861,76174,120588,120092,80,395264,4689,396635,71573,34745,79,18286,371299,343254,120913,28045,23826,56235,25830,132701,79002,355464,50431,264098,31,47,7637,31545,4111,7978,3647,7324,16386,50958,,,10941,24615,1511,3744,13658,815286,22862,14169,32121
2001,市辖区,Fangchenggang Shi Shi Xia Qu,450601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,港口区,Fangchenggang Shi Gangkou Qu,450602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,防城区,Fangchenggang Shi Fangcheng Qu,450603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,上思县,Shangsi Xian,450621,205000,181200,84200,68600,23523,12540,10983,372,5,2280,,139452,7866,10650,8590,,,17344,5106,3616,4329,4293,850,74,165,141379,69789,48545,37435,105266,36113,27813,0.16,8523,12901,,,,,,14810,30705,16459,44952,30298,5736,3592,5326,47503,45939,,63417,1796,52708,6024,4638,,660,13001,,,13001,11092,,12856,48073,22376,80068,16097,70325,7,8,2227,4206,1956,2099,662,757,2089,3430,,,1956,3431,,,17035,1040248,6006,5016,17320
2001,东兴市,Dongxing Shi,450681,100000,78300,43600,34800,5066,3176,1890,,105,836,4724,35899,2318,4070,3250,,,1988,693,261,363,671,1409,7,,78768,39698,10414,15888,53187,25581,22684,0.29,9712,11274,,,,,,19315,36146,15059,34338,6556,1651,2052,24079,13988,13967,,29444,657,44086,4405,3737,,658,94521,86802,36392,7719,7662,807,7719,13469,9464,36891,7088,31070,,,497,1338,159,153,149,149,1720,4330,,,605,1053,,,71,3970,3089,832,8935
2001,市辖区,Qinzhou Shi Shixia Qu,450701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,钦南区,Qinzhou Shi Qinnan Qu,450702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,钦北区,Qinzhou Shi Shixia Qu,450703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,灵山县,Lingshan Xian,450721,1346804,1272800,816000,423100,56828,40603,16225,300,337,4611,,205073,17567,37830,30330,,,65528,17991,12230,16828,18479,7400,65,1805,770466,361290,230220,152503,518345,252121,276609,0.21,21780,30792,1100, ,4000,8000, ,138818,115634,32576,234374,180657,1571,38577,13569,189506,188498,2614,459209,6372,422531,75183,49941,285,5414,33005,,,33005,32424,,32424,124258,76749,497243,60844,441730,42,110,4818,20530,5622,14170,3068,8034,5346,20588,51,48,3134,7694,24,46,8032,519725,20259,77825,380162
2001,浦北县,Pubei Xian,450722,771047,732500,388300,244100,28417,23977,4440,,193,2727,,167000,11248,10440,7510,,,39963,11213,10987,7334,10429,2713,43,416,278499,156279,98516,52242,133647,144852,165998,0.24,21022,25799,35709,,2769,21395,12807,154153,133830,39268,207206,159536,6200,23011,18459,50854,50798,,385893,7923,334785,44594,34113,,1681,39035,19298,19298,19737,17875,8138,18762,67774,45798,257851,37803,234963,6,13,2471,7687,2358,4825,1602,3212,3129,10270,32,19,1931,4174,20,59,1600,74945,10847,34307,347745
2001,市辖区,Guigang Shi Shixia Qu,450801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,港北区,Guigang Shi Gangbei Qu,450802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,港南区,Guigang Shi Gangnan Qu,450803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,平南县,Pingnan Xian,450821,1255938,1155037,587700,299000,46445,34827,11618,92,142,4771,,393103,28196,42030,33010,30200,26500,27866,10172,6262,5374,6058,4285,188,699,513197,219247,124487,122605,300106,213091,205950,0.18,14535,20502,25036,,5330,8698,,60171,83264,24778,148215,75304,7874,53525,11512,89693,88147,124,595763,5088,452983,49077,38786,118,2715,28053,,,28053,26778,,27249,112460,68307,370908,55082,345733,2,7,2292,6060,4555,7757,3317,5800,6372,11342,,,7367,15178,167,449,3022,231633,17604,19436,35203
2001,桂平市,Guiping Shi,450881,1659032,1499875,790500,517800,69545,50508,19037,15,74,6331,,336748,34180,54570,37840,44530,25660,41372,16796,9546,7985,7045,8983,2346,1484,440685,225771,139675,74037,217413,223272,256284,0.18,23078,28516,43274,,8680,27003,,72885,98943,24235,155488,87223,6436,46624,15205,155999,154171,36,595660,1647,824490,84055,73238,34,2686,35674,,,35674,32092,,34894,166346,10610,523783,83521,474254,,,7815,21087,4912,7289,3270,5438,9853,21153,193,145,11143,24157,219,564,3091,158144,21595,25033,38802
2001,市辖区,Yulin Shi Shixia Qu,450901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,玉州区,Yulin Shi Yuzhou Qu,450902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,容县,Rong Xian,450921,754048,666400,385800,241900,22529,18989,3540,15,211,1352,,177066,10849,18990,14450,,,18204,9766,2240,3559,2641,5581,,399,311243,113738,44992,62419,209472,101771,113802,0.17,14949,19922,12714,,1014,33702,75050,33434,49544,15451,91107,60301,5788,21650,3368,39075,39075,,676644,803,302846,37743,25875,,2420,8330,,,8330,7774,,333,58326,39936,277930,35290,263626,,,529,1791,860,1952,580,1385,2936,9906,,,1846,4515,,,469,25671,8204,9409,47345
2001,陆川县,Luchuan Xian,450922,868733,771300,471400,287300,25563,20946,4617,6,259,1995,,295523,14693,21380,19760,,,14552,5820,2295,4169,2268,7011,173,793,579284,158951,84423,238215,379653,199631,199789,0.27,14721,20835,20986,,,31066,54607,71262,43536,12805,84391,39656,2027,37737,4971,75051,75051,35,495926,260,568552,66538,54424,80,6833,11960,,,11960,10808,,1001,65127,48286,298346,39726,281828,,,725,2166,3321,4539,2415,3462,4514,9813,,,839,1515,36,48,1103,66348,6802,13799,23986
2001,博白县,Bobai Xian,450923,1479905,1358100,778400,471300,53382,43299,10083,17,549,5272,,438866,25769,36240,26200,,,37116,13384,5275,11302,7155,10680,319,472,953235,298032,152192,351272,599643,353592,376980,0.28,17323,27970,30743,,,56699,102260,89831,53286,17897,239852,142401,3476,84046,9929,188252,188252,137,1168783,5435,1331200,133102,107050,76,3334,23560,,,23560,16099,,6972,140894,99645,589223,74958,526717,190,473,2550,7441,6626,12820,5454,10782,15316,41763,,,6528,12098,,,2697,238476,19892,31152,90000
2001,兴业县,Yingye Xian,450924,655106,643900,371200,205600,26150,19318,6832,2,144,838,,213479,9330,19650,10950,,,15918,5236,1688,4073,4921,5502,27,797,381366,148747,78275,85044,292880,88486,107049,0.17,10086,16495,31814,,,28358,87342,42094,32622,4539,98004,63953,1371,29942,2738,35882,35882,,445700,3300,413856,57292,35081,,836,6569,,,6569,5885,,423,66198,41463,264278,35838,247511,,,2014,6331,2051,5175,1362,3686,1560,5061,23,18,2798,7142,330,496,647,35436,9851,18585,11969
2001,北流市,Beiliu Shi,450981,1172350,1042600,582700,360100,29189,28082,1107,70,5721,2367,,378228,14567,25520,22390,,,28693,11615,4254,6496,6328,7200,337,1363,846812,300181,168639,271631,640220,206592,230097,0.23,27018,32679,29457,,,35850,116123,84012,75497,31729,149193,105478,3088,32989,7638,114753,114435,309,886410,1014,476053,56249,40580,330,2148,18500,,,18500,17509,,972,94505,66249,457902,55670,427606,,,918,3142,2668,6177,1546,3898,6921,20744,6,7,2659,6810,3,10,1457,111459,11281,54636,51883
2001,凭祥市,Pingxiang Shi,452101,101839,74300,46200,35000,4219,2608,1611,55,22,356,,30504,446,2072,1887,407,360,1721,731,426,144,420,233,8,17,16518,9534,5320,2098,5478,11040,11562,0.17,10392,10577,1218,, ,3948,184,7029,7534,4184,8511,4079,1763,1923,746,16823,16401,,43667,6403,37877,4645,3413,,226,1806,,,1806,1771,,1592,8645,5242,22996,4305,20924,2,3,482,1246,275,301,196,226,178,521,,,229,280,,,1151,55111,1503,610,4953
2001,横县,Heng Xian,452122,1069622,998200,566800,381500,63259,40530,22729,92,297,6753,,378563,42924,43524,42020,47480,29647,40219,10903,7111,7982,14223,6711,283,1471,307285,164673,104175,65830,162800,144485,172267,0.18,27548,26844,43646,,,50140,2020,70544,41867,14829,143856,93233,4677,36575,9371,121009,119371,,429474,2139,495594,55712,43923,,2204,22012,,,22012,16022,,21392,133696,75580,314290,58267,271553,41,60,9228,29169,4760,7487,3326,5698,3129,5835,11,6,4723,9482,2,1,16855,1102831,19488,9309,30074
2001,宾阳县,Binyang Xian,452123,968422,853200,520500,351200,54492,35953,18539,586,89,4605,,279467,38084,31860,16519,15625,3300,36263,10671,6328,7696,11568,7350,358,1387,265678,150287,79746,42419,133432,132246,149395,0.18,23046,22679,51526,,,32721,503,77420,43646,11606,76091,47775,988,19202,8126,88604,88408,,288258,1602,355218,36357,30423,9,916,19710,,,19710,17839,,19710,110543,70525,322608,55724,291065,,,5945,18008,4092,4836,3352,4082,4499,8386,,,5770,11118,15,12,12514,773368,10134,1406,5329
2001,上林县,Shanglin Xian,452124,451489,408800,235200,159800,27838,17635,10203,3,31,2808,,260595,9963,17230,15944,10753,8607,13708,4927,2268,3895,2618,4829,78,297,107886,73364,35543,11463,49731,58155,68618,0.16,7545,14122,23826,,,21156,,23298,21237,5961,41633,23387,1104,13413,3729,93766,92179,,231873,21067,252306,24318,22421,10,618,9000,,,9000,8760,,8651,58589,40757,152450,28137,128027,47,57,7430,17639,2858,2838,2559,2613,2165,3636,,,3667,5151,,,5014,306938,3150,330,2400
2001,隆安县,Long`an Xian,452126,368033,246400,207400,116900,33222,9726,23496,97,61,1923,,162203,10669,14309,560,22360,18220,19298,5078,3200,5952,5068,2178,208,604,72909,60077,37519,4646,30400,42509,52984,0.16,11188,13968,5391,,,19622,225,18775,12901,4445,55029,42353,1578,7871,3227,60183,57676,,233892,30000,246500,22555,20928,15,587,7850,,,7850,7238,,7725,65571,37252,132378,16759,88199,4,5,11924,33554,5037,5496,4539,5082,2921,4090,,,1300,2219,,,15140,949500,8300,7832,52800
2001,马山县,Mashan Xian,452127,494402,474600,273200,162800,23751,10375,13376,62,265,1748,,108234,4294,8125,6457,7040,4227,8038,4200,748,675,2415,1978,45,177,77873,54219,24303,5271,27186,50687,71951,0.14,6462,13513,9646,,,22374,545,13242,10287,3027,35840,19484,1211,12397,2748,109820,106418,,215648,66794,265874,25718,22832,,291,6677,,,6677,6090,,6320,52271,40072,117355,16600,71987,68,63,16053,38157,4743,4316,3981,4056,2445,2708,2,1,1268,2151,2,4,1390,71784,5241,3494,4979
2001,扶绥县,Fusui Xian,452128,407225,325700,213600,165100,53120,15552,37568,2173,194,4981,,251664,10148,17933,10113,39613,28580,36353,6994,5366,10864,13129,1849,321,696,105234,90456,73756,5475,50527,54707,54703,0.17,19128,20802,7208,,,14894,302,18229,14008,5037,81507,67516,1948,7681,4362,95112,93369,,165609,13326,175982,17523,14219,,428,10466,,,10466,9163,,10258,110286,45659,155380,22282,98164,75,118,13522,46155,6944,7247,4492,5148,2794,3653,,,9264,13504,1598,2386,29818,1794187,13732,15133,63229
2001,崇左县,Chongzuo Xian,452129,332997,278100,177000,130000,48930,8793,40137,947,240,2160,,146438,12545,10850,8500,22407,10987,47713,13648,8592,14745,10728,2579,17,285,107104,69283,57943,15470,56174,50930,48761,0.18,23952,22655,15108,,,8504,110,19566,12421,3462,63126,55124,409,4800,2793,72792,71224,,76545,17967,95601,10005,7506,,236,6617,,,6617,6163,,6415,82164,26935,89113,12708,59969,31,41,8013,24940,4946,3237,2870,2195,1237,926, , ,4246,4957,545,732,37186,2511745,3463,7389,19421
